etribune,Dec 24 2014 12:00AM,13
etribune,Dec 31 2014 12:00AM,1
etribune,Jan  7 2015 12:00AM,5
etribune,Jan 14 2015 12:00AM,7
etribune,Jan 21 2015 12:00AM,5
etribune,Jan 28 2015 12:00AM,1
etribune,Feb  4 2015 12:00AM,5
etribune,Feb 11 2015 12:00AM,5
etribune,Feb 18 2015 12:00AM,11
etribune,Feb 25 2015 12:00AM,1
etribune,Mar  4 2015 12:00AM,13
etribune,Mar 11 2015 12:00AM,11
etribune,Mar 18 2015 12:00AM,13
etribune,Mar 25 2015 12:00AM,1
etribune,Apr  1 2015 12:00AM,13
etribune,Apr  8 2015 12:00AM,7
etribune,Apr 15 2015 12:00AM,13
etribune,Apr 22 2015 12:00AM,15
etribune,Apr 29 2015 12:00AM,1
etribune,May  6 2015 12:00AM,16
faizayousuf,Jan  1 2014 12:00AM,1
faizayousuf,Jan  8 2014 12:00AM,1
faizayousuf,Jan 15 2014 12:00AM,1
faizayousuf,Jan 22 2014 12:00AM,1
faizayousuf,Jan 29 2014 12:00AM,1
faizayousuf,Feb  5 2014 12:00AM,1
faizayousuf,Feb 12 2014 12:00AM,1
faizayousuf,Feb 19 2014 12:00AM,1
faizayousuf,Feb 26 2014 12:00AM,1
faizayousuf,Mar  5 2014 12:00AM,1
faizayousuf,Mar 12 2014 12:00AM,1
faizayousuf,Mar 19 2014 12:00AM,1
faizayousuf,Mar 26 2014 12:00AM,1
faizayousuf,Apr  2 2014 12:00AM,1
faizayousuf,Apr  9 2014 12:00AM,1
faizayousuf,Apr 16 2014 12:00AM,1
faizayousuf,Apr 23 2014 12:00AM,1
faizayousuf,Apr 30 2014 12:00AM,1
faizayousuf,May  7 2014 12:00AM,1
faizayousuf,May 14 2014 12:00AM,1
faizayousuf,May 21 2014 12:00AM,1
faizayousuf,May 28 2014 12:00AM,1
faizayousuf,Jun  4 2014 12:00AM,1
faizayousuf,Jun 11 2014 12:00AM,1
faizayousuf,Jun 18 2014 12:00AM,1
faizayousuf,Jun 25 2014 12:00AM,1
faizayousuf,Jul  2 2014 12:00AM,1
faizayousuf,Jul  9 2014 12:00AM,1
faizayousuf,Jul 16 2014 12:00AM,1
faizayousuf,Jul 23 2014 12:00AM,1
faizayousuf,Jul 30 2014 12:00AM,1
faizayousuf,Aug  6 2014 12:00AM,1
faizayousuf,Aug 13 2014 12:00AM,1
faizayousuf,Aug 20 2014 12:00AM,1
faizayousuf,Aug 27 2014 12:00AM,1
faizayousuf,Sep  3 2014 12:00AM,1
faizayousuf,Sep 10 2014 12:00AM,1
faizayousuf,Sep 17 2014 12:00AM,1
faizayousuf,Sep 24 2014 12:00AM,1
faizayousuf,Oct  1 2014 12:00AM,5
faizayousuf,Oct  8 2014 12:00AM,1
faizayousuf,Oct 15 2014 12:00AM,9
faizayousuf,Oct 22 2014 12:00AM,1
faizayousuf,Oct 29 2014 12:00AM,1
faizayousuf,Nov  5 2014 12:00AM,1
faizayousuf,Nov 12 2014 12:00AM,1
faizayousuf,Nov 19 2014 12:00AM,1
faizayousuf,Nov 26 2014 12:00AM,1
faizayousuf,Dec  3 2014 12:00AM,1
faizayousuf,Dec 10 2014 12:00AM,1
faizayousuf,Dec 17 2014 12:00AM,5
faizayousuf,Dec 24 2014 12:00AM,1
faizayousuf,Dec 31 2014 12:00AM,1
faizayousuf,Jan  7 2015 12:00AM,1
faizayousuf,Jan 14 2015 12:00AM,1
faizayousuf,Jan 21 2015 12:00AM,1
faizayousuf,Jan 28 2015 12:00AM,1
faizayousuf,Feb  4 2015 12:00AM,13
faizayousuf,Feb 11 2015 12:00AM,5
faizayousuf,Feb 18 2015 12:00AM,13
faizayousuf,Feb 25 2015 12:00AM,1
faizayousuf,Mar  4 2015 12:00AM,13
faizayousuf,Mar 11 2015 12:00AM,1
faizayousuf,Mar 18 2015 12:00AM,14
faizayousuf,Mar 25 2015 12:00AM,1
faizayousuf,Apr  1 2015 12:00AM,10
faizayousuf,Apr  8 2015 12:00AM,16
faizayousuf,Apr 15 2015 12:00AM,16
faizayousuf,Apr 22 2015 12:00AM,16
faizayousuf,Apr 29 2015 12:00AM,1
faizayousuf,May  6 2015 12:00AM,16
jehan_ara,Jan  1 2014 12:00AM,1
jehan_ara,Jan  8 2014 12:00AM,1
jehan_ara,Jan 15 2014 12:00AM,1
jehan_ara,Jan 22 2014 12:00AM,1
jehan_ara,Jan 29 2014 12:00AM,1
jehan_ara,Feb  5 2014 12:00AM,1
jehan_ara,Feb 12 2014 12:00AM,1
jehan_ara,Feb 19 2014 12:00AM,1
jehan_ara,Feb 26 2014 12:00AM,1
jehan_ara,Mar  5 2014 12:00AM,1
jehan_ara,Mar 12 2014 12:00AM,2
jehan_ara,Mar 19 2014 12:00AM,1
jehan_ara,Mar 26 2014 12:00AM,1
jehan_ara,Apr  2 2014 12:00AM,1
jehan_ara,Apr  9 2014 12:00AM,2
jehan_ara,Apr 16 2014 12:00AM,1
jehan_ara,Apr 23 2014 12:00AM,3
jehan_ara,Apr 30 2014 12:00AM,1
jehan_ara,May  7 2014 12:00AM,1
jehan_ara,May 14 2014 12:00AM,1
jehan_ara,May 21 2014 12:00AM,13
jehan_ara,May 28 2014 12:00AM,1
jehan_ara,Jun  4 2014 12:00AM,1
jehan_ara,Jun 11 2014 12:00AM,2
jehan_ara,Jun 18 2014 12:00AM,1
jehan_ara,Jun 25 2014 12:00AM,1
jehan_ara,Jul  2 2014 12:00AM,1
jehan_ara,Jul  9 2014 12:00AM,1
jehan_ara,Jul 16 2014 12:00AM,1
jehan_ara,Jul 23 2014 12:00AM,1
jehan_ara,Jul 30 2014 12:00AM,1
jehan_ara,Aug  6 2014 12:00AM,1
jehan_ara,Aug 13 2014 12:00AM,1
jehan_ara,Aug 20 2014 12:00AM,3
jehan_ara,Aug 27 2014 12:00AM,1
jehan_ara,Sep  3 2014 12:00AM,3
jehan_ara,Sep 10 2014 12:00AM,1
jehan_ara,Sep 17 2014 12:00AM,5
jehan_ara,Sep 24 2014 12:00AM,1
jehan_ara,Oct  1 2014 12:00AM,1
jehan_ara,Oct  8 2014 12:00AM,1
jehan_ara,Oct 15 2014 12:00AM,2
jehan_ara,Oct 22 2014 12:00AM,15
jehan_ara,Oct 29 2014 12:00AM,1
jehan_ara,Nov  5 2014 12:00AM,5
jehan_ara,Nov 12 2014 12:00AM,16
jehan_ara,Nov 19 2014 12:00AM,15
jehan_ara,Nov 26 2014 12:00AM,1
jehan_ara,Dec  3 2014 12:00AM,10
jehan_ara,Dec 10 2014 12:00AM,15
jehan_ara,Dec 17 2014 12:00AM,3
jehan_ara,Dec 24 2014 12:00AM,3
jehan_ara,Dec 31 2014 12:00AM,1
jehan_ara,Jan  7 2015 12:00AM,1
jehan_ara,Jan 14 2015 12:00AM,16
jehan_ara,Jan 21 2015 12:00AM,14
jehan_ara,Jan 28 2015 12:00AM,1
jehan_ara,Feb  4 2015 12:00AM,16
jehan_ara,Feb 11 2015 12:00AM,16
jehan_ara,Feb 18 2015 12:00AM,16
jehan_ara,Feb 25 2015 12:00AM,1
jehan_ara,Mar  4 2015 12:00AM,16
jehan_ara,Mar 11 2015 12:00AM,8
jehan_ara,Mar 18 2015 12:00AM,12
jehan_ara,Mar 25 2015 12:00AM,1
jehan_ara,Apr  1 2015 12:00AM,16
jehan_ara,Apr  8 2015 12:00AM,16
jehan_ara,Apr 15 2015 12:00AM,16
jehan_ara,Apr 22 2015 12:00AM,16
jehan_ara,Apr 29 2015 12:00AM,1
jehan_ara,May  6 2015 12:00AM,16
nabeelaq,Jan  1 2014 12:00AM,1
nabeelaq,Jan  8 2014 12:00AM,1
nabeelaq,Jan 15 2014 12:00AM,1
nabeelaq,Jan 22 2014 12:00AM,1
nabeelaq,Jan 29 2014 12:00AM,1
nabeelaq,Feb  5 2014 12:00AM,1
nabeelaq,Feb 12 2014 12:00AM,1
nabeelaq,Feb 19 2014 12:00AM,1
nabeelaq,Feb 26 2014 12:00AM,1
nabeelaq,Mar  5 2014 12:00AM,1
nabeelaq,Mar 12 2014 12:00AM,1
nabeelaq,Mar 19 2014 12:00AM,1
nabeelaq,Mar 26 2014 12:00AM,1
nabeelaq,Apr  2 2014 12:00AM,1
nabeelaq,Apr  9 2014 12:00AM,1
nabeelaq,Apr 16 2014 12:00AM,1
nabeelaq,Apr 23 2014 12:00AM,1
nabeelaq,Apr 30 2014 12:00AM,1
nabeelaq,May  7 2014 12:00AM,1
nabeelaq,May 14 2014 12:00AM,1
nabeelaq,May 21 2014 12:00AM,1
nabeelaq,May 28 2014 12:00AM,1
nabeelaq,Jun  4 2014 12:00AM,1
nabeelaq,Jun 11 2014 12:00AM,1
nabeelaq,Jun 18 2014 12:00AM,1
nabeelaq,Jun 25 2014 12:00AM,1
nabeelaq,Jul  2 2014 12:00AM,1
nabeelaq,Jul  9 2014 12:00AM,1
nabeelaq,Jul 16 2014 12:00AM,1
nabeelaq,Jul 23 2014 12:00AM,1
nabeelaq,Jul 30 2014 12:00AM,1
nabeelaq,Aug  6 2014 12:00AM,1
nabeelaq,Aug 13 2014 12:00AM,1
nabeelaq,Aug 20 2014 12:00AM,1
nabeelaq,Aug 27 2014 12:00AM,1
nabeelaq,Sep  3 2014 12:00AM,1
nabeelaq,Sep 10 2014 12:00AM,1
nabeelaq,Sep 17 2014 12:00AM,1
nabeelaq,Sep 24 2014 12:00AM,1
nabeelaq,Oct  1 2014 12:00AM,1
nabeelaq,Oct  8 2014 12:00AM,1
nabeelaq,Oct 15 2014 12:00AM,1
nabeelaq,Oct 22 2014 12:00AM,1
nabeelaq,Oct 29 2014 12:00AM,1
nabeelaq,Nov  5 2014 12:00AM,1
nabeelaq,Nov 12 2014 12:00AM,13
nabeelaq,Nov 19 2014 12:00AM,15
nabeelaq,Nov 26 2014 12:00AM,1
nabeelaq,Dec  3 2014 12:00AM,15
nabeelaq,Dec 10 2014 12:00AM,15
nabeelaq,Dec 17 2014 12:00AM,8
nabeelaq,Dec 24 2014 12:00AM,7
nabeelaq,Dec 31 2014 12:00AM,1
nabeelaq,Jan  7 2015 12:00AM,7
nabeelaq,Jan 14 2015 12:00AM,11
nabeelaq,Jan 21 2015 12:00AM,3
nabeelaq,Jan 28 2015 12:00AM,1
nabeelaq,Feb  4 2015 12:00AM,11
nabeelaq,Feb 11 2015 12:00AM,7
nabeelaq,Feb 18 2015 12:00AM,15
nabeelaq,Feb 25 2015 12:00AM,1
nabeelaq,Mar  4 2015 12:00AM,11
nabeelaq,Mar 11 2015 12:00AM,7
nabeelaq,Mar 18 2015 12:00AM,15
nabeelaq,Mar 25 2015 12:00AM,1
nabeelaq,Apr  1 2015 12:00AM,15
nabeelaq,Apr  8 2015 12:00AM,4
nabeelaq,Apr 15 2015 12:00AM,15
nabeelaq,Apr 22 2015 12:00AM,16
nabeelaq,Apr 29 2015 12:00AM,1
nabeelaq,May  6 2015 12:00AM,16
peshawar2o,Jan  1 2014 12:00AM,1
peshawar2o,Jan  8 2014 12:00AM,1
peshawar2o,Jan 15 2014 12:00AM,1
peshawar2o,Jan 22 2014 12:00AM,1
peshawar2o,Jan 29 2014 12:00AM,1
peshawar2o,Feb  5 2014 12:00AM,1
peshawar2o,Feb 12 2014 12:00AM,1
peshawar2o,Feb 19 2014 12:00AM,1
peshawar2o,Feb 26 2014 12:00AM,1
peshawar2o,Mar  5 2014 12:00AM,1
peshawar2o,Mar 12 2014 12:00AM,1
peshawar2o,Mar 19 2014 12:00AM,1
peshawar2o,Mar 26 2014 12:00AM,1
peshawar2o,Apr  2 2014 12:00AM,1
peshawar2o,Apr  9 2014 12:00AM,1
peshawar2o,Apr 16 2014 12:00AM,1
peshawar2o,Apr 23 2014 12:00AM,1
peshawar2o,Apr 30 2014 12:00AM,1
peshawar2o,May  7 2014 12:00AM,1
peshawar2o,May 14 2014 12:00AM,1
peshawar2o,May 21 2014 12:00AM,15
peshawar2o,May 28 2014 12:00AM,1
peshawar2o,Jun  4 2014 12:00AM,1
peshawar2o,Jun 11 2014 12:00AM,1
peshawar2o,Jun 18 2014 12:00AM,1
peshawar2o,Jun 25 2014 12:00AM,1
peshawar2o,Jul  2 2014 12:00AM,1
peshawar2o,Jul  9 2014 12:00AM,1
peshawar2o,Jul 16 2014 12:00AM,1
peshawar2o,Jul 23 2014 12:00AM,1
peshawar2o,Jul 30 2014 12:00AM,1
peshawar2o,Aug  6 2014 12:00AM,1
peshawar2o,Aug 13 2014 12:00AM,1
peshawar2o,Aug 20 2014 12:00AM,1
peshawar2o,Aug 27 2014 12:00AM,1
peshawar2o,Sep  3 2014 12:00AM,1
peshawar2o,Sep 10 2014 12:00AM,1
peshawar2o,Sep 17 2014 12:00AM,1
peshawar2o,Sep 24 2014 12:00AM,1
peshawar2o,Oct  1 2014 12:00AM,1
peshawar2o,Oct  8 2014 12:00AM,1
peshawar2o,Oct 15 2014 12:00AM,5
peshawar2o,Oct 22 2014 12:00AM,1
peshawar2o,Oct 29 2014 12:00AM,1
peshawar2o,Nov  5 2014 12:00AM,3
peshawar2o,Nov 12 2014 12:00AM,15
peshawar2o,Nov 19 2014 12:00AM,15
peshawar2o,Nov 26 2014 12:00AM,1
peshawar2o,Dec  3 2014 12:00AM,13
peshawar2o,Dec 10 2014 12:00AM,5
peshawar2o,Dec 17 2014 12:00AM,1
peshawar2o,Dec 24 2014 12:00AM,1
peshawar2o,Dec 31 2014 12:00AM,1
peshawar2o,Jan  7 2015 12:00AM,15
peshawar2o,Jan 14 2015 12:00AM,1
peshawar2o,Jan 21 2015 12:00AM,13
peshawar2o,Jan 28 2015 12:00AM,1
peshawar2o,Feb  4 2015 12:00AM,15
peshawar2o,Feb 11 2015 12:00AM,15
peshawar2o,Feb 18 2015 12:00AM,15
peshawar2o,Feb 25 2015 12:00AM,1
peshawar2o,Mar  4 2015 12:00AM,13
peshawar2o,Mar 11 2015 12:00AM,3
peshawar2o,Mar 18 2015 12:00AM,13
peshawar2o,Mar 25 2015 12:00AM,1
peshawar2o,Apr  1 2015 12:00AM,15
peshawar2o,Apr  8 2015 12:00AM,15
peshawar2o,Apr 15 2015 12:00AM,15
peshawar2o,Apr 22 2015 12:00AM,1
peshawar2o,Apr 29 2015 12:00AM,1
peshawar2o,May  6 2015 12:00AM,16
plan9incubator,Jan  1 2014 12:00AM,1
plan9incubator,Jan  8 2014 12:00AM,1
plan9incubator,Jan 15 2014 12:00AM,1
plan9incubator,Jan 22 2014 12:00AM,1
plan9incubator,Jan 29 2014 12:00AM,1
plan9incubator,Feb  5 2014 12:00AM,1
plan9incubator,Feb 12 2014 12:00AM,1
plan9incubator,Feb 19 2014 12:00AM,1
plan9incubator,Feb 26 2014 12:00AM,1
plan9incubator,Mar  5 2014 12:00AM,1
plan9incubator,Mar 12 2014 12:00AM,1
plan9incubator,Mar 19 2014 12:00AM,1
plan9incubator,Mar 26 2014 12:00AM,1
plan9incubator,Apr  2 2014 12:00AM,1
plan9incubator,Apr  9 2014 12:00AM,1
plan9incubator,Apr 16 2014 12:00AM,1
plan9incubator,Apr 23 2014 12:00AM,1
plan9incubator,Apr 30 2014 12:00AM,1
plan9incubator,May  7 2014 12:00AM,9
plan9incubator,May 14 2014 12:00AM,1
plan9incubator,May 21 2014 12:00AM,1
plan9incubator,May 28 2014 12:00AM,1
plan9incubator,Jun  4 2014 12:00AM,1
plan9incubator,Jun 11 2014 12:00AM,1
plan9incubator,Jun 18 2014 12:00AM,1
plan9incubator,Jun 25 2014 12:00AM,1
plan9incubator,Jul  2 2014 12:00AM,1
plan9incubator,Jul  9 2014 12:00AM,1
plan9incubator,Jul 16 2014 12:00AM,1
plan9incubator,Jul 23 2014 12:00AM,1
plan9incubator,Jul 30 2014 12:00AM,1
plan9incubator,Aug  6 2014 12:00AM,1
plan9incubator,Aug 13 2014 12:00AM,1
plan9incubator,Aug 20 2014 12:00AM,1
plan9incubator,Aug 27 2014 12:00AM,1
plan9incubator,Sep  3 2014 12:00AM,1
plan9incubator,Sep 10 2014 12:00AM,1
plan9incubator,Sep 17 2014 12:00AM,1
plan9incubator,Sep 24 2014 12:00AM,1
plan9incubator,Oct  1 2014 12:00AM,1
plan9incubator,Oct  8 2014 12:00AM,1
plan9incubator,Oct 15 2014 12:00AM,1
plan9incubator,Oct 22 2014 12:00AM,1
plan9incubator,Oct 29 2014 12:00AM,1
plan9incubator,Nov  5 2014 12:00AM,1
plan9incubator,Nov 12 2014 12:00AM,5
plan9incubator,Nov 19 2014 12:00AM,11
plan9incubator,Nov 26 2014 12:00AM,1
plan9incubator,Dec  3 2014 12:00AM,15
plan9incubator,Dec 10 2014 12:00AM,15
plan9incubator,Dec 17 2014 12:00AM,5
plan9incubator,Dec 24 2014 12:00AM,9
plan9incubator,Dec 31 2014 12:00AM,1
plan9incubator,Jan  7 2015 12:00AM,3
plan9incubator,Jan 14 2015 12:00AM,5
plan9incubator,Jan 21 2015 12:00AM,13
plan9incubator,Jan 28 2015 12:00AM,1
plan9incubator,Feb  4 2015 12:00AM,15
plan9incubator,Feb 11 2015 12:00AM,9
plan9incubator,Feb 18 2015 12:00AM,13
plan9incubator,Feb 25 2015 12:00AM,1
plan9incubator,Mar  4 2015 12:00AM,13
plan9incubator,Mar 11 2015 12:00AM,9
plan9incubator,Mar 18 2015 12:00AM,13
plan9incubator,Mar 25 2015 12:00AM,1
plan9incubator,Apr  1 2015 12:00AM,13
plan9incubator,Apr  8 2015 12:00AM,15
plan9incubator,Apr 15 2015 12:00AM,15
plan9incubator,Apr 22 2015 12:00AM,16
plan9incubator,Apr 29 2015 12:00AM,1
plan9incubator,May  6 2015 12:00AM,16
planx_pitb,Jan  1 2014 12:00AM,1
planx_pitb,Jan  8 2014 12:00AM,1
planx_pitb,Jan 15 2014 12:00AM,1
planx_pitb,Jan 22 2014 12:00AM,1
planx_pitb,Jan 29 2014 12:00AM,1
planx_pitb,Feb  5 2014 12:00AM,1
planx_pitb,Feb 12 2014 12:00AM,1
planx_pitb,Feb 19 2014 12:00AM,1
planx_pitb,Feb 26 2014 12:00AM,1
planx_pitb,Mar  5 2014 12:00AM,1
planx_pitb,Mar 12 2014 12:00AM,1
planx_pitb,Mar 19 2014 12:00AM,1
planx_pitb,Mar 26 2014 12:00AM,1
planx_pitb,Apr  2 2014 12:00AM,1
planx_pitb,Apr  9 2014 12:00AM,1
planx_pitb,Apr 16 2014 12:00AM,1
planx_pitb,Apr 23 2014 12:00AM,1
planx_pitb,Apr 30 2014 12:00AM,1
planx_pitb,May  7 2014 12:00AM,1
planx_pitb,May 14 2014 12:00AM,1
planx_pitb,May 21 2014 12:00AM,1
planx_pitb,May 28 2014 12:00AM,1
planx_pitb,Jun  4 2014 12:00AM,1
planx_pitb,Jun 11 2014 12:00AM,1
planx_pitb,Jun 18 2014 12:00AM,1
planx_pitb,Jun 25 2014 12:00AM,1
planx_pitb,Jul  2 2014 12:00AM,1
planx_pitb,Jul  9 2014 12:00AM,1
planx_pitb,Jul 16 2014 12:00AM,1
planx_pitb,Jul 23 2014 12:00AM,1
planx_pitb,Jul 30 2014 12:00AM,1
planx_pitb,Aug  6 2014 12:00AM,1
planx_pitb,Aug 13 2014 12:00AM,1
planx_pitb,Aug 20 2014 12:00AM,1
planx_pitb,Aug 27 2014 12:00AM,1
planx_pitb,Sep  3 2014 12:00AM,1
planx_pitb,Sep 10 2014 12:00AM,1
planx_pitb,Sep 17 2014 12:00AM,1
planx_pitb,Sep 24 2014 12:00AM,1
planx_pitb,Oct  1 2014 12:00AM,1
planx_pitb,Oct  8 2014 12:00AM,1
planx_pitb,Oct 15 2014 12:00AM,1
planx_pitb,Oct 22 2014 12:00AM,1
planx_pitb,Oct 29 2014 12:00AM,1
planx_pitb,Nov  5 2014 12:00AM,13
planx_pitb,Nov 12 2014 12:00AM,15
planx_pitb,Nov 19 2014 12:00AM,11
planx_pitb,Nov 26 2014 12:00AM,1
planx_pitb,Dec  3 2014 12:00AM,11
planx_pitb,Dec 10 2014 12:00AM,11
planx_pitb,Dec 17 2014 12:00AM,5
planx_pitb,Dec 24 2014 12:00AM,1
planx_pitb,Dec 31 2014 12:00AM,1
planx_pitb,Jan  7 2015 12:00AM,1
planx_pitb,Jan 14 2015 12:00AM,5
planx_pitb,Jan 21 2015 12:00AM,13
planx_pitb,Jan 28 2015 12:00AM,1
planx_pitb,Feb  4 2015 12:00AM,5
planx_pitb,Feb 11 2015 12:00AM,9
planx_pitb,Feb 18 2015 12:00AM,1
planx_pitb,Feb 25 2015 12:00AM,1
planx_pitb,Mar  4 2015 12:00AM,14
planx_pitb,Mar 11 2015 12:00AM,13
planx_pitb,Mar 18 2015 12:00AM,13
planx_pitb,Mar 25 2015 12:00AM,1
planx_pitb,Apr  1 2015 12:00AM,13
planx_pitb,Apr  8 2015 12:00AM,5
planx_pitb,Apr 15 2015 12:00AM,15
planx_pitb,Apr 22 2015 12:00AM,15
planx_pitb,Apr 29 2015 12:00AM,1
planx_pitb,May  6 2015 12:00AM,15
thenestio,Jan  1 2014 12:00AM,1
thenestio,Jan  8 2014 12:00AM,1
thenestio,Jan 15 2014 12:00AM,1
thenestio,Jan 22 2014 12:00AM,1
thenestio,Jan 29 2014 12:00AM,1
thenestio,Feb  5 2014 12:00AM,1
thenestio,Feb 12 2014 12:00AM,1
thenestio,Feb 19 2014 12:00AM,1
thenestio,Feb 26 2014 12:00AM,1
thenestio,Mar  5 2014 12:00AM,1
thenestio,Mar 12 2014 12:00AM,1
thenestio,Mar 19 2014 12:00AM,1
thenestio,Mar 26 2014 12:00AM,1
thenestio,Apr  2 2014 12:00AM,1
thenestio,Apr  9 2014 12:00AM,1
thenestio,Apr 16 2014 12:00AM,1
thenestio,Apr 23 2014 12:00AM,1
thenestio,Apr 30 2014 12:00AM,1
thenestio,May  7 2014 12:00AM,1
thenestio,May 14 2014 12:00AM,1
thenestio,May 21 2014 12:00AM,1
thenestio,May 28 2014 12:00AM,1
thenestio,Jun  4 2014 12:00AM,1
thenestio,Jun 11 2014 12:00AM,1
thenestio,Jun 18 2014 12:00AM,1
thenestio,Jun 25 2014 12:00AM,1
thenestio,Jul  2 2014 12:00AM,1
thenestio,Jul  9 2014 12:00AM,1
thenestio,Jul 16 2014 12:00AM,1
thenestio,Jul 23 2014 12:00AM,1
